gene,beta,odds_ratio,p_raw,log2fc,q_bh,replicates
NFX1,0.5987711428414421,1.819881051877146,0.004492380992591578,0.2597326878927717,0.02462969735245119,True
AQP7,0.6908541707097905,1.9954192341773649,0.1275813993204655,0.06539582748200215,0.2683099501801659,False
RP11-311H10.4,-1.8806595181950803,0.1524895029840741,0.6289293838270767,-0.002294052570350435,0.7636963045281433,False
AQP3,0.827346985464944,2.2872425959262728,1.487683378760289e-06,0.638639715369828,0.0006819540608237164,True
NOL6,0.17869412298605095,1.1956549648586297,0.3385903984262343,0.09210859866617582,0.5137277209540586,False
RP11-255A11.2,-3.292869214214928,0.03714711331952605,0.32037778565619335,-0.006411829781792522,0.49540591112210997,False
ANKRD18B,0.42386336277970776,1.5278528179590463,0.03764897870420427,0.19354611092069895,0.11555304588694586,False
TRBV20OR9-2,0.9898894448388633,2.69093695893464,0.14101133997495474,0.039902659585320285,0.28756237669521256,False
TRBV21OR9-2,-11.546134546953533,9.673362858547026e-06,0.3070636036105836,-0.0019079384832523922,0.4810070999479649,False
TRBV22OR9-2,2.5968181359813123,13.420966334344724,0.8849511404785901,0.0002142075639581893,0.9420172263120314,False
TRBV23OR9-2,-10.238980115759944,3.5749291194075965e-05,0.06262734857359488,-0.008324596307659353,0.16477213934647533,False
TRBV24OR9-2,-4.54619395928297,0.010607500229173174,0.6972380301270589,-0.0005066383432879608,0.8167329613012446,False
TRBV26OR9-2,-0.048725037580208776,0.9524429797238149,0.9213616671603777,0.0019399744171657296,0.9641626970144366,False
RP11-384P7.7,0.11285064420264959,1.119464721915781,0.4431278345675105,0.11213186057745239,0.6100839552154858,False
RP11-384P7.5,0.10323694424908145,1.108754090859784,0.951914842539405,0.0006258003532973247,0.9837410043384742,False
PRSS3,0.2798997307000976,1.3229971496885804,0.013849315342801255,0.3852559726451641,0.0555090395418491,False
TRBV29OR9-2,-4.027126967473146,0.01782546960952981,0.4025279271275358,-0.0031969353920421302,0.5727387477528321,False
UBE2R2,0.4943732373970898,1.6394703582629326,0.000343454780320193,0.6493921280690511,0.005105458603172511,True
UBAP2,-0.7848494789630613,0.45618836256343626,0.0003280259575468841,-0.2937967271952626,0.004998807903658123,True
RP11-537H15.3,-1.3844266325347203,0.250467368469153,0.031217842950336014,-0.061879986617927873,0.10094051530637134,False
DCAF12,0.3649811007809807,1.4404867838167368,0.003068832291370917,0.4753682217187478,0.018851981046672486,True
UBAP1,0.4683562557298893,1.5973663722545488,0.0020327565100515424,0.4177502501067787,0.01436963534365261,True
KIF24,-0.3045212771040268,0.737476336706936,0.05591198948774701,-0.21348798953882886,0.1526476464073405,False
NUDT2,0.3979428218238304,1.4887589029547716,0.0012237785357473202,0.5557882142975168,0.01042268850295089,True
KIAA1161,0.3262910542274138,1.3858186585593562,0.0030538235163108302,0.5308774571921724,0.018794913642426598,True
C9orf24,0.018366796473626892,1.0185365034791327,0.8007885159363397,0.012408563794353622,0.8882876520173923,False
FAM219A,0.6390441537844177,1.8946690013098566,3.852699983689452e-05,0.5654644091773804,0.0019861022832888884,True
DNAI1,-0.14574680524719905,0.8643765310825503,0.21375493218242803,-0.20003290011720143,0.38047267076728836,False
ENHO,0.08601143685433738,1.089818792332636,0.24858417131025634,0.3373790343183538,0.41976265645752536,False
RP11-296L22.8,-1.5034502011165791,0.22236164275289325,0.003171479671439574,-0.09868351129736383,0.019249913615304346,True
CNTFR,0.1367589219047993,1.1465517066982032,0.0870657282694576,0.4268266727432284,0.20710605456783962,False
CNTFR-AS1,-0.8153003202381888,0.44250641377244554,0.009632222158212236,-0.15079562715816586,0.04249358771484924,True
RPP25L,0.3119571719594384,1.366096184553784,0.010007756199494422,0.41260533961586976,0.04364623883491449,True
DCTN3,0.36644156960627267,1.4425921068628684,0.002577335124952042,0.5141305733760992,0.016771747049059454,True
ARID3C,0.25712512628554407,1.2932069308158651,0.40356287626847465,0.041315550794028655,0.5739372565173725,False
SIGMAR1,0.3963249571798437,1.4863522399147324,0.004463289873934157,0.42107139162777774,0.02450040255780069,True
IL11RA,0.05459327820956998,1.0561109839610408,0.6052566474170102,0.08292996948262754,0.7446111107768242,False
RP11-195F19.5,-0.342755691866311,0.709811603126892,0.7526619530211738,-0.00887750698019199,0.8552277512165846,False
RP11-195F19.9,0.3096108469518111,1.3628946363182597,0.3848314372021516,0.012013993555558655,0.5561642092872537,False
CCL19,-0.22876975462703314,0.7955116753028887,0.18863996292480356,-0.1338398567945358,0.3503531967404754,False
CCL21,-0.8032795115288792,0.4478577982703738,0.20843895629245568,-0.039790950997824204,0.37415866082072463,False
FAM205A,-2.031605781923965,0.13112479417871836,0.05662472053430034,-0.03973076414022832,0.15388454697555753,False
DNAJB5,0.141811868396448,1.152359832839481,0.25219621147341786,0.19350587283596266,0.42389791375088615,False
C9orf131,-0.9468789209284469,0.3879499583782945,0.0005421283751217835,-0.2804306364452337,0.006479445272815347,True
VCP,0.6792288069705121,1.972356078302157,0.00031434025340295853,0.4379670183231674,0.00489090453806504,True
FANCG,-0.10310189092822096,0.9020350596094897,0.4387905947282895,-0.08109249600030122,0.6063258619173637,False
PIGO,0.2938329003532132,1.341559710782402,0.05635237861776273,0.2188046296953896,0.15348121414435964,False
RP11-182N22.8,-2.5275169035451084,0.07985706709968146,0.31529156888704357,-0.007610450432878172,0.48986453317338613,False
STOML2,0.3961179726680287,1.4860446198593604,0.0011757698851153158,0.5783854833271089,0.010164073637495667,True
FAM214B,0.5585432424221956,1.7481240515517318,0.0034462877798378706,0.28560551376852406,0.020422750733502224,True
UNC13B,0.15495950071697484,1.1676106727524604,0.3270830492605443,0.11213529910872477,0.5021002852018125,False
RUSC2,0.38465480145831743,1.4691071002715879,0.007565710988278045,0.35233023869147573,0.035727067370543084,True
FAM166B,-0.5038633215575306,0.6041919572283344,0.008903225909113355,-0.2814584428724065,0.04023059132361868,True
TESK1,0.37975219916369074,1.461922278982311,0.0063123018368797055,0.379794611305897,0.03145699038830368,True
CD72,0.26316485177647614,1.3010411802239064,0.04628977012383043,0.23251242548305107,0.13409002436415046,False
RP11-331F9.3,-0.0029597638408194547,0.9970446119420181,0.997400918214345,7.134281611606563e-05,1.0,False
RP11-331F9.4,1.1972440624201994,3.310979484627762,0.2362208374494239,0.020492396720811767,0.40651704243057846,False
SIT1,0.487574331412803,1.6283615600624566,0.024829392459772736,0.16982419278159144,0.08536016819330661,False
RMRP,-0.2137904673088904,0.8075175686265872,0.0022551599479867864,-0.9996123082562743,0.015327268661089025,True
CCDC107,0.21844420103748172,1.244139592991784,0.25805916712865085,0.10041263845012227,0.43008898891180675,False
ARHGEF39,-0.27291687479422777,0.76115605625309,0.07359932064368739,-0.19226132709918864,0.184499861845811,False
CA9,0.1263329448615219,1.1346598845783313,0.06021818051897297,0.45268194680392204,0.16047409952091213,False
TPM2,0.16615819551058245,1.1807598778610668,0.05238240997302377,0.3933564464273891,0.1461410381606944,False
TLN1,0.36440134099930166,1.4396518895558823,0.040755753627273995,0.19898735184522565,0.122230340722522,False
CREB3,0.6334113109506035,1.8840266301446837,0.0001524297823603255,0.5368239184202013,0.003482083281735014,True
GBA2,0.10735052272066405,1.1133244316011042,0.4467931217696891,0.09729145068209988,0.61309053404484,False
RGP1,0.3657277680653309,1.4415627498160684,0.01369306627878008,0.2981086692832937,0.055047962676131525,False
RP11-112J3.16,-0.5991613156520876,0.5492721088918437,0.005004445927308796,-0.2308324924367524,0.02669272851695494,True
NPR2,0.27357383806332114,1.314654427165198,0.02225632115911699,0.3347486722962092,0.07909701160031606,False
SPAG8,-0.16341779360543415,0.849236308787219,0.14095510323483176,-0.23940558132437184,0.28754038058826364,False
HINT2,0.23572394447741116,1.2658248239970111,0.013088840386674882,0.505301320882058,0.05319081944372133,False
TMEM8B,0.43160929279672844,1.5397334126885809,0.0006562706159578192,0.5990940351510989,0.007149630447195313,True
FAM221B,-1.3223072436435546,0.26651966622235346,0.025212298812348342,-0.07308601540885537,0.08635291066491527,False
OR13J1,-0.38549531730177655,0.6801136806883082,0.47499227498901353,-0.022900581112798163,0.6373630576084526,False
HRCT1,0.23419706703209003,1.2638935394161652,0.06210369823363732,0.24944575731084262,0.16400264048297947,False
LINC00961,0.2945155620454792,1.3424758548775007,0.15930414720557162,0.11392231721207313,0.31215483165442665,False
RP11-327L3.3,-4.108682834352816,0.016429400522628528,0.00020428803997824856,-0.07480703701175072,0.003994879224822229,True
OR2S2,-0.002043547979516596,0.9979585386430426,0.9995877319661894,1.1457791771489825e-05,1.0,False
RECK,0.3221636304876432,1.380110585650199,0.037545856418816734,0.23393021164339833,0.11537775537245586,False
GLIPR2,0.25532739899687257,1.2908841858829718,0.010499327655304352,0.49030386208911025,0.04516732529477806,True
CCIN,1.1116089772927658,3.039244537983337,0.0029922113881514765,0.1385042929413674,0.01852783261042423,True
CLTA,0.5415073820154176,1.7185954906030534,4.980362030689734e-05,0.8340742533593426,0.00220603110969875,True
GNE,0.4327509389060766,1.5414922471408325,0.002196501037182093,0.4178912751792536,0.015052195240082254,True
RNF38,0.3354991194045593,1.3986382985517025,0.005895547433716184,0.4378881159416297,0.029962313348305656,True
MELK,0.033721042352301084,1.0342960416904627,0.7157516405180391,0.07093132347671594,0.8300784468803974,False
PAX5,-0.2921085178055543,0.746687502687433,0.12568637571592475,-0.12771752209516307,0.26559088272395637,False
RP11-344B23.2,-16.598642677574443,6.184449933861179e-08,0.0585797581027755,-0.005409348080279489,0.15741725039955798,False
RP11-297B17.3,-6.04427680948156,0.0023713951895221446,0.33232897895390334,-0.0027330612329396478,0.5075644193403304,False
RP11-220I1.5,-0.39124941409582037,0.6762114783304133,0.6326085067180697,-0.006363202812643243,0.7668824226441924,False
RP11-220I1.2,-1.8870355463153379,0.1515203186815979,0.09795688815477904,-0.03477398917074534,0.22458629112494585,False
ZCCHC7,0.0603466625551845,1.0622047093262115,0.7779900041129799,0.036599259121542715,0.8728111059358541,False
GRHPR,0.5960518990753394,1.8149390739383318,0.001116763110446938,0.36037236965702046,0.00984992703976833,True
ZBTB5,0.20944589096682903,1.2329946571570145,0.08833473695057321,0.2673372136063592,0.2091395965180198,False
POLR1E,0.39750851284026195,1.4881124619765742,0.018223756532087326,0.27353740191398757,0.06785741684954685,False
RP11-613M10.6,0.014596391666065857,1.0147034391926326,0.9078600385974699,0.029566324353921924,0.9560542061939002,False
FBXO10,0.2013581468811263,1.223062729494049,0.12639047223185082,0.22565393688240754,0.2665579353496763,False
TOMM5,-0.06440379404618464,0.9376263151570207,0.7495909585189973,-0.019502175684923184,0.8530471973682903,False
RP11-613M10.9,1.393525845380037,4.029030778336821,0.25674389287182675,0.016797088009884803,0.42856812504251823,False
FRMPD1,0.06791382544104883,1.070273074194581,0.6432132622286746,0.08555646237195735,0.7752905485989315,False
TRMT10B,0.1696296990285065,1.1848660130385413,0.3132406042195769,0.11062289068559661,0.4877194516157564,False
EXOSC3,0.3325577028036292,1.3945303651751568,0.05316532481927083,0.2047489125231592,0.1477029387706288,False
DCAF10,0.5470843206688644,1.7282067680656195,0.0004712356365946099,0.4330328997540862,0.006057349882645813,True
SLC25A51,0.3103633348633065,1.36392058401494,0.14301879510489798,0.12405240877209778,0.29022546598686605,False
SHB,0.4294292231620761,1.5363803429209226,0.004153309709142709,0.3583466679113734,0.023292304930099032,True
RP11-113O24.3,-1.2707135602519803,0.28063130297384753,0.4722965687958609,-0.01570268001925728,0.6352393611599391,False
ALDH1B1,0.46482076319848875,1.5917288669267862,0.0010695446282315097,0.4641735793827739,0.00956714252260164,True
IGFBPL1,-0.0004004036557957759,0.9995996764950501,0.9971043818570812,0.02912316387356273,1.0,False
FAM201A,0.5265426046620925,1.6930685704468764,2.4729450462565852e-05,0.649343992568975,0.0016497406930786336,True
RP11-402N8.1,-0.7459338518026604,0.4742911753966589,0.6789436052334448,-0.005010630418558249,0.8029292979375161,False
CNTNAP3,0.25400975022020544,1.2891843740380575,0.04007353692453725,0.2529852773646457,0.12082889154052943,False
SPATA31A1,-3.3078966799553142,0.03659305978357069,0.8102985291064841,-0.00038331108203577954,0.894706502622079,False
FAM74A1,-1.1005196431757942,0.3326981544456609,0.7620356038451089,-0.0018157879687077877,0.8616927865950352,False
RP11-347J14.7,-10.024146426737337,4.431681300967166e-05,0.3333643009248012,-0.002503129809562044,0.508624236282215,False
RP11-216M21.5,-6.961601029209341,0.0009475782589606683,0.479863851296947,-0.0018474912291472283,0.6416344581859439,False
ANKRD20A2,0.14134464151498885,1.1518215451095057,0.6553388722068454,0.025677309172650542,0.7848262474387124,False
FAM95B1,-0.3645793312966104,0.6944887391148836,0.006616562975164004,-0.3830657462009748,0.032532526469964795,True
AC129778.2,-0.8516942783874069,0.4266913851849762,0.5234768527849543,-0.007999846341078,0.6779270307779643,False
BMS1P14,-0.46450321665367295,0.6284472297718704,0.7111795262646873,-0.005882971977588997,0.8268419371227806,False
RP11-318K12.2,0.4460084917857369,1.5620647311964282,0.44644685174144205,0.025307376461912556,0.6129224292440316,False
PGM5P2,-0.1527723962692189,0.8583250575663023,0.4457837217931062,-0.06722960459497529,0.6124105202889664,False
PGM5-AS1,-0.8617226450549544,0.4224337517568299,0.21283192921496275,-0.034955286658371526,0.37941487153817344,False
BX255923.3,-0.03727943862216076,0.9634068846388582,0.8003731238725654,-0.042151001260331666,0.88805830039871,False
FOXD4L6,0.08379744235694883,1.087408608574564,0.8250414888756823,0.0060730154489464505,0.9045266210575779,False
CBWD7,-0.4110994021369176,0.6629210325582849,0.4090246571703794,-0.02782588638873157,0.579381919897724,False
RP11-187C18.5,-323.1666700150632,4.471965839615732e-141,0.9914904210886588,-0.001346052415240375,1.0,False
CNTNAP3B,0.011852644935623546,1.0119231658760819,0.9101465639614998,-0.023616042409702498,0.9576159829018274,False
SPATA31A6,0.05800010277392342,1.0597151046213609,0.9687230144235112,0.00016121030713498255,0.9930449470761387,False
RP11-475I24.3,0.1218919722157481,1.129632063539833,0.6515668773787255,0.03625316920565258,0.7820062304993356,False
RP11-475I24.8,2.0525215889719615,7.787513276596029,0.56160633425324,0.0031235708657902234,0.7096531948859007,False
RP11-175I6.5,-3.155467504544803,0.042618472005214875,0.31015409072080724,-0.005243251539314606,0.4842666732789765,False
SPATA31A5,4.334492218830135,76.28621235106671,0.7211885240054328,0.0004921643757046441,0.8335997075516284,False
FAM74A6,-2.091903894068756,0.12345187264233778,0.41058561787168835,-0.008444614504298724,0.5808474537130769,False
SPATA31A7,-2.4034980373559445,0.09040117287782536,0.35789926033270825,-0.007833771067182877,0.5312327568433484,False
RP11-101E5.1,8.121446724941146,3365.8867366465242,0.2828563250360768,0.0024297097828593116,0.45675195430169874,False
RP11-160N1.9,1.3870787412577976,4.00313875137782,0.19828223290820968,0.03089001642777631,0.3621218150004913,False
RP11-160N1.10,0.9043564210177204,2.470341551445931,0.7635554711945837,0.0016698084880780364,0.862724159861735,False
FAM27C,-0.373048217150816,0.6886320281690859,0.6725145012886945,-0.0061566809339204664,0.7982486974381627,False
RP11-374M1.5,1.263568735986662,3.538025262291394,0.5150168447619543,0.003826612483404726,0.6716541412755422,False
RP11-374M1.4,0.7003209281014434,2.0143990810178316,0.6473405179214711,0.004336968082175145,0.7789103934090439,False
RP11-374M1.3,2.0513004421191035,7.778009383272452,0.30120436546042895,0.013376458226675148,0.4749091052389846,False
RP11-449H15.2,1.8083113698985922,6.1001378537455455,0.2111142978700954,0.016485739651922765,0.3773084337427344,False
RP11-111F5.3,-7.646604860701066,0.00047766311193382974,0.00683891730786131,-0.021868997905038354,0.033323365511861915,True
RP11-111F5.4,1.1714212957824353,3.226575298963206,0.06720924992212234,0.05765251139440444,0.1729120113834072,False
RP11-111F5.8,-2.0539891592469663,0.12822238250052911,0.25128845776710895,-0.00996552815263186,0.42273455881101274,False
RP11-211N8.2,-0.024034205321934954,0.9762523161620291,0.9461893133833991,0.005876427156105701,0.9797281364193688,False
RP11-262H14.3,-0.22402272385125493,0.7992969710575168,0.2965006253130438,-0.07349067898809203,0.4703723049636595,False
RP11-262H14.4,0.2297948323061573,1.2583418123557764,0.2181686853536955,0.14523286625680631,0.3856980033700434,False
RP11-381O7.3,0.07380875366569752,1.0766008898328523,0.9136203724082647,0.003509405324500836,0.9597933505421603,False
RP11-149F8.5,-438.31071431558325,4.406313709111985e-191,0.9992718703427429,-0.0017399466813203001,1.0,False
RP11-764K9.1,-0.9503932900454363,0.3865889519658762,0.05588293294878938,-0.07232962283536076,0.1526063486520143,False
ANKRD20A4,0.022676543019171245,1.0229356103653147,0.9072127286493032,0.01505584194177867,0.9557103119373017,False
IGKV1OR-2,0.23209367333688521,1.2612378676546832,0.5986204140888116,0.018838349485274714,0.7393058881783234,False
FOXD4L5,-1.2640294969510404,0.2825133431982066,0.19689471268742542,-0.025213372717371868,0.36031659865093524,False
CBWD5,0.3915041400079851,1.479204051411881,0.04836133346804662,0.17448346712925256,0.13846202479234335,False
FOXD4L4,-0.5479211373015969,0.5781504573778659,0.9394101135618924,-8.289765360428372e-05,0.9758097491998057,False
IGKV1OR-3,-97.49825552181974,4.539893151771527e-43,0.9986390004179304,-0.001408960382516766,1.0,False
ANKRD20A3,-0.1857888884799197,0.8304488938058014,0.4566483084819837,-0.047743995015640195,0.6213770379289029,False
RP11-327I22.5,-14.031498711961143,8.05744846672922e-07,0.028800511369475777,-0.010859621908327207,0.09513747635974504,False
ZNF658,0.26526776217604997,1.3037800320227184,0.1067669145629689,0.1694507818000659,0.23751041534160885,False
SPATA31A3,-2.4856567770869145,0.08327084616468608,0.31388460509968275,-0.007017685240004158,0.4883244350496255,False
RP11-118H15.1,-4.171592232911988,0.015427676103712457,0.5633006396844458,-0.0014978934002361655,0.7111225021319423,False
ANKRD20A1,0.3171154244574278,1.3731610591488452,0.13873371832336667,0.125506197668184,0.2843705885351837,False
RP11-561O23.8,-1.9866400563165425,0.1371554868341743,0.1972132046434325,-0.016739959743100864,0.3605451371674877,False
CBWD3,-0.1503365046872697,0.8604183928824627,0.4248354961776203,-0.07019269620939439,0.5937335105116498,False
FOXD4L3,34.94799881571252,1505646570362855.2,0.04736597014844476,0.002653064471576926,0.13641179649555965,False
RP11-561O23.5,-0.8501571613699452,0.4273477641107195,0.44505964573868817,-0.01485042930977589,0.6116978275949053,False
PGM5,-0.09443911035263594,0.9098831354026031,0.43717977777311867,-0.11526154609897032,0.6050955427693419,False
RP11-88I18.2,0.7270385817676288,2.0689445163796925,0.7016118566570362,0.004183005009158698,0.819812818860904,False
TMEM252,-1.1077834612303472,0.33029025145663476,0.08745798064463929,-0.06962226093852625,0.20777371960514054,False
RP11-274B18.4,-5.0341742301834564,0.0065115729576839,0.11267222282886544,-0.015299300314930058,0.24645291083606477,False
PIP5K1B,0.2118121560930148,1.2359157040377384,0.10914801301769457,0.19524854758233623,0.24147417551791114,False
FAM122A,0.6208023378558923,1.8604201286845288,4.8206595736834916e-05,0.6438300779028721,0.0021835580334864883,True
RP11-203L2.4,-21.748707664171572,3.586379743746482e-10,0.06579230076305428,-0.0047142651487358436,0.1703986867851709,False
PRKACG,-1.5874654565880864,0.20444312560360042,0.4369949714276753,-0.007157826844559012,0.6049668804840874,False
FXN,0.6280173250822727,1.873891575869235,0.0011287965457916138,0.3722175349757837,0.009911411601385506,True
TJP2,0.3426492976241772,1.4086746497419307,0.0022144034176653444,0.5339124978553942,0.015140056042394814,True
FAM189A2,0.004054535826339412,1.004062766576921,0.955984631828558,0.013243206071718916,0.9859305005006304,False
APBA1,0.20035289082257798,1.2218338560449657,0.045580114030704444,0.3518685300489479,0.13244636996868242,False
RP11-470P21.2,-5.344511029800995,0.004774285117830453,0.20597529128943182,-0.007689465249789539,0.37130133578921354,False
RP11-109D9.4,0.9033960132681704,2.4679701552118254,0.022791327231160077,0.10876808996456583,0.08043235652962757,False
PTAR1,0.26357259615093004,1.3015717806133862,0.027755279430348584,0.3190533049600246,0.09266065052175534,False
C9orf135-AS1,0.011116380760035273,1.0111783973074517,0.9968891009057992,4.645427595911106e-06,1.0,False
C9orf135,0.3349161197035957,1.3978231304863489,0.219118162093643,0.06991029839834323,0.3868715784393332,False
MAMDC2-AS1,-0.37501838672000837,0.6872766419116141,0.7838786529796257,-0.0033069479646845173,0.876409195706521,False
MAMDC2,0.7984911373436759,2.2221854250288926,3.313774744265045e-05,0.40370870255804936,0.0018421125425395761,True
SMC5-AS1,0.24424828913499114,1.2766612722641941,0.5144521392930598,0.027571941447115167,0.6713066454574761,False
SMC5,0.2280972720436089,1.2562075133615345,0.08252653833657018,0.21985577736564466,0.19976852552920457,False
KLF9,0.05755914332029722,1.0592479162409645,0.6535464237506523,0.026742572302453915,0.7835614534876241,False
TRPM3,-0.029766689008510455,0.9706719755728064,0.7719945906799215,-0.1102850180631072,0.8685704347656588,False
TMEM2,0.2595491729355721,1.2963455272595334,0.021750259952746185,0.32830895739483346,0.07766907305273553,False
ABHD17B,0.7507054494143125,2.11849397993031,1.714571027535703e-05,0.5042415925013288,0.0013770177449178923,True
AL138751.1,2.092846785860099,8.107963978427977,0.35644413896971183,0.0069550414934928945,0.529956408318898,False
C9orf85,0.6786013950894775,1.9711189867885375,0.0005591878208723181,0.3989593161752558,0.006580395067421639,True
C9orf57,-0.8257271133079988,0.43791646178787813,0.7167629083590619,-0.0027959895316803096,0.8304494154631803,False
GDA,0.2701404386893429,1.31014843334263,0.00016200101252692204,0.955513954165522,0.0035683415528089332,True
RP11-63P12.7,4.364659933887327,78.62265849326259,0.09762216847363785,0.011473904123601983,0.22416385109745016,False
ZFAND5,0.542676502481205,1.7206059107462004,8.702336478400809e-05,0.6875414442385059,0.002723685059983514,True
TMC1,0.14110610758925307,1.1515468293604194,0.6203559042908027,0.01954001762649704,0.7569566535996051,False
ALDH1A1,0.2774403704929605,1.319747420909288,0.0008934646161498798,0.7077955241223117,0.008554018906079165,True
ANXA1,0.25854106391801807,1.2950393281498103,0.00020572191467300622,0.9630668230574777,0.004001103243862202,True
RP11-128I7.1,-6.158274298066064,0.002115901538293644,0.2582607802479814,-0.008121717501312156,0.4302805976441989,False
RP11-171A24.2,-28.686984040714805,3.47857305561969e-13,0.16031793102430691,-0.003428738867388141,0.31331713713762616,False
RORB,0.12346769882052072,1.1314134579626622,0.15058202350291255,0.267361214491729,0.3003963706197942,False
TRPM6,0.3557916461202967,1.427310131677496,0.017497073224331236,0.27628978206781074,0.06571990458644943,False
C9orf40,0.48626297342243213,1.6262275946215798,0.0023160665217008282,0.3794921464520513,0.015613013140406758,True
NMRK1,0.3770823003275085,1.4580243003109423,0.002788179190651618,0.4422806729932254,0.01766812454230465,True
OSTF1,0.6020603688247305,1.8258769073755572,8.2536827564669e-06,0.8543268536202557,0.0010547931153321941,True
RP11-470F18.1,-16.276917025376388,8.531487395492677e-08,0.27772042374637695,-0.001935623648251305,0.4511480616043533,False
PCSK5,-0.09820551366861585,0.9064625941568041,0.4263447569935185,-0.1580041152778917,0.595395968287349,False
RFK,0.47133068744125517,1.6021247026030176,0.0002261869378258691,0.6493819607412776,0.004171141109730392,True
GCNT1,0.4077778161104752,1.503473076561431,0.0010882037167977581,0.45060262838117815,0.009675952833693227,True
PRUNE2,0.34222780852839213,1.408081033847657,0.002057865602032627,0.5391907235352953,0.014475715833524935,True
PCA3,-0.9201829238914699,0.39844614909774034,0.08255880626425811,-0.0572122448369011,0.19976852552920457,False
FOXB2,0.1359117781729323,1.1455808239033125,0.8855549943183292,0.0025629109159168856,0.9424036140401176,False
VPS13A-AS1,0.1260193614229168,1.1343041298123946,0.9737178692393661,-4.7997248648495167e-05,0.9958774459154962,False
VPS13A,-0.1542241423103754,0.8570798916130158,0.24108874494153865,-0.16344762952083247,0.41154283840034867,False
GNA14,0.5707731508804514,1.7696347172993303,0.0003207822736034313,0.4133805650758047,0.004953300715953131,True
GNAQ,0.5873568000588101,1.7992264095636221,0.00011784585158129036,0.5028638547233344,0.003101409231267727,True
CEP78,0.16254757044496065,1.1765042839498137,0.14662712695211597,0.2434473802574919,0.2951362476974429,False
PSAT1,0.2278523677140291,1.2558999003720757,0.006328782955230002,0.6603267646281585,0.03151277020956436,True
RP11-165H23.1,-7.371814468071184,0.0006287263396264506,0.08561555000300486,-0.014547045673898206,0.20479039609545033,False
RP11-375O18.2,-1.0996994935980178,0.33297112862108263,0.4796202496807377,-0.009960266065540277,0.6414167396538267,False
TLE4,0.34605943065430617,1.4134866177560534,0.010215044425821655,0.3225859579468988,0.04428384291588913,True
RP11-403N16.2,-38.45945113551073,1.982771166775719e-17,0.07758211794775682,-0.0030915101425707443,0.19136066112345712,False
RP11-403N16.3,-31.38493720313871,2.3425828408090154e-14,0.04227376720313413,-0.01139686091315985,0.12534472759325152,False
RP11-289F5.1,0.37997901572608855,1.462253904775812,0.8114854165687926,0.0017322713137030502,0.8953768007144216,False
TLE1,0.23342953769160849,1.2629238362268473,0.061288023274737036,0.25235220977965955,0.16239554837652867,False
RP11-154D17.1,0.9248971313303564,2.5216088524678897,0.21416193412445428,0.024742312109199582,0.380880638185689,False
SPATA31D4,0.13143559818129594,1.1404644573720064,0.9663608348178412,0.0001052502159443287,0.9917082987327868,False
RP11-383M4.6,0.19190967533259604,1.2115610781710382,0.8955214284842562,0.0011041474902228725,0.9488960342502453,False
SPATA31D3,-17.016406822009873,4.072568664755084e-08,0.04418736777138543,-0.006605797833395712,0.1295362859224912,False
SPATA31D1,-5.982194472415018,0.002523282937282944,0.06259832652435336,-0.029708101969330714,0.16474228663912574,False
RP11-15B24.5,-3.100392371524227,0.0450315298366802,0.07406951465672679,-0.02223000130511464,0.18521642868101038,False
RP11-15B24.1,-0.43408568340229853,0.6478567425372128,0.9656812653651455,4.225019944002241e-05,0.9914012673679453,False
RP11-15B24.4,-6.745260718133059,0.001176441919586137,0.43767319764494594,-0.0017632409036068349,0.6055400537253347,False
RASEF,0.0626577703163314,1.0646624177944901,0.5862875992104363,0.02849489710201447,0.7296393495144164,False
RP11-439K3.1,0.6539076843536854,1.9230408021604266,0.23607072141721075,0.02927699234488182,0.4063995386727069,False
FRMD3,0.27754776319587543,1.3198891597627076,0.01038896603980254,0.424933135646246,0.04480382575220096,True
RP11-439K3.3,-0.23473098332543366,0.7907835549790719,0.6543100679325919,-0.02086675479887304,0.7840353407914225,False
IDNK,0.4014831662038825,1.494038963270995,0.006541372628824895,0.3483500490999081,0.03223730381218435,True
UBQLN1,0.5609684619080312,1.7523687811852078,0.01064884501749202,0.2169107412897553,0.045647099142740934,True
RP11-522I20.3,0.7456705282202042,2.107854337049506,0.0010433617485610613,0.2867000583747552,0.009397825471621941,True
GKAP1,-0.018259662174166004,0.9819060353972229,0.9085425809619638,0.012132241145041078,0.9565025348859683,False
RP11-575L7.2,-2.646588811211394,0.07089262921025723,0.3786992605624623,-0.005446810409951944,0.5501839761918732,False
RP11-575L7.4,-0.24932792191473102,0.7793243739377625,0.6131817825128367,-0.018167919657597342,0.7507350456934042,False
KIF27,-0.27741963584937884,0.7577364570029204,0.1790118902911736,-0.12159880843256188,0.33861340040095284,False
C9orf64,0.28619507778434516,1.3313521471484573,0.0436875870380444,0.1616758512333072,0.12847565568353445,False
HNRNPK,0.3911624157697173,1.4786986578916954,0.001997880653399582,0.5353495928141943,0.014200584911425082,True
RP11-575L7.8,-1.6142832349550682,0.19903327942361618,0.0003148257607628146,-0.16379607896962617,0.004893348131293074,True
RMI1,0.2909433038115937,1.3376887399471935,0.01646496607745233,0.36611498602564607,0.06286393250176443,False
RP11-158D2.2,-2.3426155929455135,0.09607601355679395,0.08481617833092515,-0.03782247593433772,0.20339085038235166,False
SLC28A3,-0.21491937975115058,0.80660646637012,0.5625319216144395,-0.03460568360891614,0.7105112477422038,False
