metacell_id,patient_id,O_transport_mass,source_marginal,transport_cost_diagnostic
12_P_mc020,12,0.01161995898838004,0.01161995898838004,0.10795070335677517
12_P_mc021,12,0.016404647983595352,0.016404647983595352,0.3688525852662396
12_P_mc022,12,0.017088174982911826,0.017088174982911826,0.10538931746912279
12_P_mc023,12,0.022556390977443608,0.022556390977443608,0.299225828708705
12_P_mc024,12,0.01572112098427888,0.01572112098427888,0.26756905648861523
12_P_mc025,12,0.03349282296650718,0.03349282296650718,0.3011034150569767
12_P_mc026,12,0.03007518796992481,0.03007518796992481,0.3685092169515607
12_P_mc027,12,0.020505809979494194,0.02050580997949419,0.18180766371092932
12_P_mc028,12,0.02118933697881066,0.021189336978810664,0.37968161977695447
12_P_mc029,12,0.019138755980861247,0.019138755980861243,0.24270881646665382
12_P_mc030,12,0.0177717019822283,0.0177717019822283,0.19944341416722378
12_P_mc031,12,0.021189336978810664,0.021189336978810664,0.23623671885157624
12_P_mc032,12,0.01982228298017772,0.019822282980177717,0.2576000603165935
12_P_mc033,12,0.007518796992481203,0.007518796992481203,0.08768815270393891
12_P_mc034,12,0.02050580997949419,0.02050580997949419,0.39516723808408855
12_P_mc035,12,0.010936431989063569,0.010936431989063569,0.09978102636282185
12_P_mc036,12,0.01845522898154477,0.01845522898154477,0.2473568622320173
12_P_mc037,12,0.03349282296650717,0.03349282296650718,0.4695791790978262
12_P_mc038,12,0.02460697197539303,0.02460697197539303,0.29644786491434877
12_P_mc039,12,0.032125768967874224,0.03212576896787423,0.31810463065683026
12_P_mc040,12,0.02529049897470949,0.025290498974709502,0.41944147284594335
12_P_mc041,12,0.02665755297334245,0.026657552973342446,0.3254599230873204
12_P_mc042,12,0.017088174982911826,0.017088174982911826,0.18239421913824083
12_P_mc043,12,0.0177717019822283,0.0177717019822283,0.2121848653509753
12_P_mc044,12,0.017088174982911826,0.017088174982911826,0.151100095062939
12_P_mc045,12,0.012987012987012988,0.012987012987012988,0.18423554738139203
12_P_mc046,12,0.029391660970608333,0.02939166097060834,0.2905552355132032
12_P_mc047,12,0.0177717019822283,0.0177717019822283,0.1983687759063282
12_P_mc048,12,0.0252904989747095,0.025290498974709502,0.3048040999659704
13_P_mc000,13,0.007730786721236926,0.007730786721236926,0.1080375926841176
13_P_mc001,13,0.004547521600727604,0.004547521600727604,0.06253796969027745
13_P_mc002,13,0.04092769440654842,0.040927694406548434,0.5494052690704401
13_P_mc003,13,0.027739881764438385,0.02773988176443838,0.30779201061163286
13_P_mc004,13,0.019554342883128698,0.019554342883128694,0.18118957907320143
13_P_mc005,13,0.004547521600727604,0.004547521600727604,0.07978780335770871
13_P_mc006,13,0.009549795361527967,0.009549795361527967,0.1196064411687623
13_P_mc007,13,0.014552069122328332,0.01455206912232833,0.16047710112934555
13_P_mc008,13,0.017735334242837665,0.017735334242837655,0.30749842264712535
13_P_mc009,13,0.01955434288312869,0.019554342883128694,0.21235541555673632
13_P_mc010,13,0.01136880400181901,0.011368804001819008,0.113223893658251
13_P_mc011,13,0.01773533424283766,0.017735334242837655,0.1609666590892097
13_P_mc012,13,0.007730786721236926,0.007730786721236926,0.08215521925187969
13_P_mc013,13,0.0068212824010914054,0.0068212824010914054,0.08154113342999403
13_P_mc014,13,0.013642564802182813,0.013642564802182811,0.17364646452842208
13_P_mc015,13,0.027285129604365625,0.027285129604365622,0.17101379515126683
13_P_mc016,13,0.01182355616189177,0.01182355616189177,0.24410542489854747
13_P_mc017,13,0.01136880400181901,0.011368804001819008,0.12351288240096363
13_P_mc018,13,0.014097316962255566,0.01409731696225557,0.26155517735415534
13_P_mc019,13,0.0031832651205093224,0.0031832651205093224,0.03922158949220618
13_P_mc020,13,0.019099590723055934,0.019099590723055934,0.13746474184566448
13_P_mc021,13,0.010004547521600727,0.010004547521600727,0.14499782224735713
13_P_mc022,13,0.02592087312414734,0.02592087312414734,0.2108728019226675
13_P_mc023,13,0.01273306048203729,0.01273306048203729,0.110270972514619
13_P_mc024,13,0.015461573442473852,0.015461573442473852,0.1264725752778537
13_P_mc025,13,0.01682582992269213,0.01682582992269213,0.10829572710074352
13_P_mc026,13,0.017735334242837665,0.017735334242837655,0.19567196869509632
13_P_mc027,13,0.0068212824010914054,0.0068212824010914054,0.10314032906393236
13_P_mc028,13,0.01637107776261938,0.01637107776261937,0.20348240783060587
13_P_mc029,13,0.01637107776261938,0.01637107776261937,0.14718088464331905
13_P_mc030,13,0.010914051841746247,0.010914051841746248,0.13413664766984074
13_P_mc031,13,0.01045929968167349,0.010459299681673489,0.1353483779457452
13_P_mc032,13,0.024556616643929056,0.02455661664392906,0.29711323144729007
13_P_mc033,13,0.019554342883128694,0.019554342883128694,0.19469852342813715
13_P_mc034,13,0.01091405184174625,0.010914051841746248,0.3033109872972337
13_P_mc035,13,0.01182355616189177,0.01182355616189177,0.15884725328459187
13_P_mc036,13,0.014552069122328329,0.01455206912232833,0.14147111630787554
13_P_mc037,13,0.015006821282401092,0.015006821282401092,0.1368187734744521
13_P_mc038,13,0.01273306048203729,0.01273306048203729,0.106898913005662
13_P_mc039,13,0.009095043201455207,0.009095043201455207,0.12072268949496136
13_P_mc040,13,0.010004547521600727,0.010004547521600727,0.09842460991546337
13_P_mc041,13,0.01091405184174625,0.010914051841746248,0.14788333678413398
13_P_mc042,13,0.006366530241018645,0.006366530241018645,0.10148373219720515
13_P_mc043,13,0.005911778080945885,0.005911778080945885,0.07226313341449668
13_P_mc044,13,0.019099590723055934,0.019099590723055934,0.15092532420720872
13_P_mc045,13,0.011823556161891772,0.01182355616189177,0.17694129026171507
13_P_mc046,13,0.023192360163710776,0.023192360163710776,0.35711718139882065
13_P_mc047,13,0.01318781264211005,0.01318781264211005,0.06519483663397914
13_P_mc048,13,0.010004547521600725,0.010004547521600727,0.09611303956562318
13_P_mc049,13,0.015916325602546612,0.015916325602546612,0.17125387926523436
13_P_mc050,13,0.010914051841746248,0.010914051841746248,0.10192624465662926
13_P_mc051,13,0.007730786721236926,0.007730786721236926,0.1574570488661094
13_P_mc052,13,0.007276034561164165,0.007276034561164165,0.10298214444166905
13_P_mc053,13,0.01091405184174625,0.010914051841746248,0.37618283878539616
13_P_mc054,13,0.012278308321964526,0.01227830832196453,0.09346923522593328
13_P_mc055,13,0.007276034561164165,0.007276034561164165,0.1251401165866322
13_P_mc056,13,0.005457025920873124,0.005457025920873124,0.03018079977328948
13_P_mc057,13,0.014097316962255572,0.01409731696225557,0.13791590554837624
13_P_mc058,13,0.01227830832196453,0.01227830832196453,0.11312811032408283
13_P_mc059,13,0.016825829922692128,0.01682582992269213,0.250244223135565
13_P_mc060,13,0.009095043201455207,0.009095043201455207,0.07834253228415573
13_P_mc061,13,0.012278308321964535,0.01227830832196453,0.139415085459229
13_P_mc062,13,0.013187812642110056,0.01318781264211005,0.1240590965897992
13_P_mc063,13,0.012278308321964526,0.01227830832196453,0.23866694494394672
13_P_mc064,13,0.014097316962255567,0.01409731696225557,0.23929760568156894
13_P_mc065,13,0.01182355616189177,0.01182355616189177,0.12448102219468103
13_P_mc066,13,0.015461573442473855,0.015461573442473852,0.2097688301380536
13_P_mc067,13,0.017735334242837658,0.017735334242837655,0.12308220802973784
13_P_mc068,13,0.016371077762619382,0.01637107776261937,0.14899998136307185
13_P_mc069,13,0.020918599363346977,0.020918599363346977,0.15747629133712743
13_P_mc070,13,0.014552069122328329,0.01455206912232833,0.1562475331550574
13_P_mc071,13,0.006366530241018645,0.006366530241018645,0.08560101445814985
13_P_mc072,13,0.015916325602546612,0.015916325602546612,0.35175657141676675
14_P_mc000,14,0.0042435123225069375,0.004243512322506937,0.03893892522397147
14_P_mc001,14,0.003427452260486372,0.0034274522604863717,0.06268921543170156
14_P_mc002,14,0.005385996409335727,0.005385996409335727,0.06216519843552779
14_P_mc003,14,0.006365268483760404,0.0063652684837604044,0.08820678107771947
14_P_mc004,14,0.004406724334911049,0.004406724334911049,0.08119623731376475
14_P_mc005,14,0.006691692508568631,0.006691692508568631,0.0799092895756283
14_P_mc006,14,0.009139872694630322,0.009139872694630324,0.1379562410673937
14_P_mc007,14,0.003101028235678146,0.003101028235678146,0.029852875336603347
14_P_mc008,14,0.00832381263260976,0.00832381263260976,0.11390282527146879
14_P_mc009,14,0.0016321201240411295,0.0016321201240411295,0.04749272899826015
14_P_mc010,14,0.008976660682226207,0.008976660682226212,0.08941985620717817
14_P_mc011,14,0.00718132854578097,0.00718132854578097,0.11410782311273471
14_P_mc012,14,0.008976660682226212,0.008976660682226212,0.10992831281392634
14_P_mc013,14,0.00783417659539742,0.00783417659539742,0.17842181256453485
14_P_mc014,14,0.0009792720744246776,0.0009792720744246776,0.028660096823962096
14_P_mc015,14,0.009303084707034438,0.009303084707034438,0.09041170984730591
14_P_mc016,14,0.002937816223274033,0.002937816223274033,0.03337686568968758
14_P_mc017,14,0.0013056960992329036,0.0013056960992329036,0.026481874429339004
14_P_mc018,14,0.001958544148849355,0.001958544148849355,0.0240455144544614
14_P_mc019,14,0.004080300310102824,0.004080300310102824,0.05742254605044024
14_P_mc020,14,0.006365268483760401,0.0063652684837604044,0.10109821076537216
14_P_mc021,14,0.002448180186061694,0.002448180186061694,0.0495640163005077
14_P_mc022,14,0.009139872694630324,0.009139872694630324,0.09216183353460745
14_P_mc023,14,0.008976660682226212,0.008976660682226212,0.11728220971986045
14_P_mc024,14,0.0008160600620205648,0.0008160600620205648,0.016488684980315485
14_P_mc025,14,0.003590664272890485,0.003590664272890485,0.02882564817412599
14_P_mc026,14,0.0026113921984657787,0.0026113921984658073,0.0698860955687521
14_P_mc027,14,0.003753876285294598,0.0037538762852945976,0.07599667158486671
14_P_mc028,14,0.013056960992329036,0.013056960992329036,0.13904166036789717
14_P_mc029,14,0.0021217561612534683,0.0021217561612534683,0.03021218140513368
14_P_mc030,14,0.002937816223274033,0.002937816223274033,0.056395243364313945
14_P_mc031,14,0.00391708829769871,0.00391708829769871,0.06950808163233274
14_P_mc032,14,0.007997388607801534,0.007997388607801534,0.08843063412787852
14_P_mc033,14,0.0073445405581850825,0.0073445405581850825,0.09586238647912641
14_P_mc034,14,0.003101028235678146,0.003101028235678146,0.02602391807473744
14_P_mc035,14,0.0006528480496164518,0.0006528480496164518,0.009870694167981031
14_P_mc036,14,0.010119144769055004,0.010119144769055002,0.15307547227289864
14_P_mc037,14,0.005875632446548066,0.005875632446548066,0.06309202216631207
14_P_mc038,14,0.0009792720744246776,0.0009792720744246776,0.01587351385195181
14_P_mc039,14,0.009955932756650892,0.00995593275665089,0.11482954069574998
14_P_mc040,14,0.0073445405581850825,0.0073445405581850825,0.08455870075624049
14_P_mc041,14,0.003101028235678146,0.003101028235678146,0.044109592366588936
14_P_mc042,14,0.008487024645013873,0.008487024645013873,0.05643085121061347
14_P_mc043,14,0.005222784396931614,0.005222784396931615,0.09776415115081483
14_P_mc044,14,0.006854904520972744,0.0068549045209727434,0.1196460146367653
14_P_mc045,14,0.00946629671943855,0.009466296719438551,0.11898878227661965
14_P_mc046,14,0.005222784396931615,0.005222784396931615,0.05135551134388997
14_P_mc047,14,0.003264240248082259,0.003264240248082259,0.05490324626435481
14_P_mc048,14,0.00277460421086992,0.00277460421086992,0.04626363329015166
14_P_mc049,14,0.005712420434143951,0.005712420434143953,0.06215707488258323
14_P_mc050,14,0.005712420434143953,0.005712420434143953,0.03939561752244583
14_P_mc051,14,0.002611392198465807,0.0026113921984658073,0.03735062654550845
14_P_mc052,14,0.007670964582993308,0.007670964582993308,0.14433104307364325
14_P_mc053,14,0.0011424840868287905,0.0011424840868287905,0.015138841304628002
14_P_mc054,14,0.001958544148849355,0.001958544148849355,0.04056850165083799
14_P_mc055,14,0.001958544148849355,0.001958544148849355,0.022402917826605893
14_P_mc056,14,0.002937816223274033,0.002937816223274033,0.051800722772337666
14_P_mc057,14,0.004733148359719276,0.004733148359719276,0.03479079447737166
14_P_mc058,14,0.006691692508568631,0.006691692508568631,0.12111261660950216
14_P_mc059,14,0.005222784396931615,0.005222784396931615,0.04771229117040988
14_P_mc060,14,0.008487024645013873,0.008487024645013873,0.11532189487486688
14_P_mc061,14,0.0009792720744246776,0.0009792720744246776,0.012690590940091583
14_P_mc062,14,0.010282356781459119,0.010282356781459116,0.21594503370819465
14_P_mc063,14,0.0016321201240411295,0.0016321201240411295,0.030692428241755516
14_P_mc064,14,0.0004896360372123388,0.0004896360372123388,0.011076602443670107
14_P_mc065,14,0.0066916925085686325,0.006691692508568631,0.07276467126030443
14_P_mc066,14,0.004896360372123388,0.004896360372123388,0.05561851762850806
14_P_mc067,14,0.0016321201240411295,0.0016321201240411295,0.039856567709937875
14_P_mc068,14,0.007670964582993309,0.007670964582993308,0.10700024434115203
14_P_mc069,14,0.0004896360372123388,0.0004896360372123388,0.00964156223972619
14_P_mc070,14,0.0021217561612534683,0.0021217561612534683,0.02894204857094205
14_P_mc071,14,0.001958544148849355,0.001958544148849355,0.023360535419021316
14_P_mc072,14,0.007670964582993308,0.007670964582993308,0.11006261973659343
14_P_mc073,14,0.004406724334911049,0.004406724334911049,0.07544057990199203
14_P_mc074,14,0.002448180186061694,0.002448180186061694,0.03395018742628083
14_P_mc075,14,0.011751264893096133,0.011751264893096133,0.12976707502541016
14_P_mc076,14,0.0013056960992329036,0.0013056960992329036,0.030471698781095125
14_P_mc077,14,0.005385996409335727,0.005385996409335727,0.09296132084396558
14_P_mc078,14,0.007018116533376856,0.007018116533376856,0.08506631906751291
14_P_mc079,14,0.006528480496164518,0.006528480496164518,0.05822567089193056
14_P_mc080,14,0.007997388607801536,0.007997388607801534,0.10753796390634832
14_P_mc081,14,0.0034274522604863717,0.0034274522604863717,0.031046673428125348
14_P_mc082,14,0.010771992818671455,0.010771992818671455,0.10479486736595711
14_P_mc083,14,0.007507752570589196,0.007507752570589195,0.0927892347172415
14_P_mc084,14,0.001958544148849355,0.001958544148849355,0.0349096514241711
14_P_mc085,14,0.003101028235678146,0.003101028235678146,0.026207026923343858
14_P_mc086,14,0.0062020564713562935,0.006202056471356292,0.05773333929437497
14_P_mc087,14,0.005059572384527501,0.005059572384527501,0.05481902890192187
14_P_mc088,14,0.00016321201240411296,0.00016321201240411296,0.0028814572202244286
14_P_mc089,14,0.005549208421739839,0.00554920842173984,0.0782585431149135
14_P_mc090,14,0.004406724334911049,0.004406724334911049,0.05313890425714639
14_P_mc091,14,0.006854904520972744,0.0068549045209727434,0.11687277962559353
14_P_mc092,14,0.004080300310102824,0.004080300310102824,0.10715853233499469
14_P_mc093,14,0.012077688917904356,0.012077688917904358,0.1333480507986523
14_P_mc094,14,0.004406724334911049,0.004406724334911049,0.08425110268001203
14_P_mc095,14,0.0003264240248082259,0.0003264240248082259,0.009346085512161009
14_P_mc096,14,0.007018116533376856,0.007018116533376856,0.09518592827396002
14_P_mc097,14,0.005875632446548065,0.005875632446548066,0.07934175277796744
14_P_mc098,14,0.0011424840868287905,0.0011424840868287905,0.010322167422440319
14_P_mc099,14,0.0026113921984658077,0.0026113921984658073,0.04067494279291448
14_P_mc100,14,0.00277460421086992,0.00277460421086992,0.048546166612980106
14_P_mc101,14,0.003590664272890485,0.003590664272890485,0.07987655032722428
14_P_mc102,14,0.0053859964093357264,0.005385996409335727,0.07431856294598539
14_P_mc103,14,0.010119144769055004,0.010119144769055002,0.16780145133720067
14_P_mc104,14,0.006038844458952179,0.006038844458952179,0.06952416740952616
14_P_mc105,14,0.005712420434143953,0.005712420434143953,0.07332774860423998
14_P_mc106,14,0.0016321201240411295,0.0016321201240411295,0.03803915351919538
14_P_mc107,14,0.004896360372123388,0.004896360372123388,0.054347075587688386
14_P_mc108,14,0.007670964582993307,0.007670964582993308,0.13414805399356744
14_P_mc109,14,0.0017953321364452424,0.0017953321364452424,0.03447854402244552
14_P_mc110,14,0.0016321201240411295,0.0016321201240411295,0.03837045093030514
14_P_mc111,14,0.007018116533376856,0.007018116533376856,0.09739186507969466
14_P_mc112,14,0.006691692508568631,0.006691692508568631,0.07495716777237202
14_P_mc113,14,0.0026113921984658073,0.0026113921984658073,0.025142391126984444
14_P_mc114,14,0.004569936347315162,0.004569936347315162,0.09760870289582642
14_P_mc115,14,0.006038844458952179,0.006038844458952179,0.06700920406836196
14_P_mc116,14,0.012893748979924922,0.012893748979924922,0.2423253724998549
14_P_mc117,14,0.0032642402480822586,0.003264240248082259,0.043257458057289075
14_P_mc118,14,0.00440672433491105,0.004406724334911049,0.06887929831844425
14_P_mc119,14,0.00016321201240411296,0.00016321201240411296,0.004997054960979076
14_P_mc120,14,0.006038844458952178,0.006038844458952179,0.09381738088387803
14_P_mc121,14,0.00016321201240411296,0.00016321201240411296,0.0036095919262280913
14_P_mc122,14,0.004080300310102824,0.004080300310102824,0.04342302726750629
14_P_mc123,14,0.004733148359719276,0.004733148359719276,0.07267218007005326
14_P_mc124,14,0.0073445405581850825,0.0073445405581850825,0.09137733184136393
14_P_mc125,14,0.004733148359719276,0.004733148359719276,0.035653045161419844
14_P_mc126,14,0.009139872694630326,0.009139872694630324,0.1321527503291881
14_P_mc127,14,0.002448180186061694,0.002448180186061694,0.03173821221971615
14_P_mc128,14,0.010608780806267341,0.010608780806267341,0.11305406068079468
14_P_mc129,14,0.008976660682226212,0.008976660682226212,0.14151825187307138
14_P_mc130,14,0.0009792720744246776,0.0009792720744246776,0.019498019014700513
14_P_mc131,14,0.006202056471356293,0.006202056471356292,0.0983851221840305
14_P_mc132,14,0.006038844458952178,0.006038844458952179,0.07769065306984371
14_P_mc133,14,0.0052227843969316155,0.005222784396931615,0.05899010828013966
14_P_mc134,14,0.0017953321364452424,0.0017953321364452424,0.035401669776065736
14_P_mc135,14,0.007344540558185082,0.0073445405581850825,0.08807730637078595
14_P_mc136,14,0.002448180186061694,0.002448180186061694,0.02575981257475062
14_P_mc137,14,0.005712420434143953,0.005712420434143953,0.06476190254274669
14_P_mc138,14,0.009792720744246777,0.009792720744246777,0.1131472186677594
14_P_mc139,14,0.0003264240248082259,0.0003264240248082259,0.005558104460173801
14_P_mc140,14,0.009955932756650887,0.00995593275665089,0.11316972879826415
14_P_mc141,14,0.003590664272890485,0.003590664272890485,0.04268067937881656
14_P_mc142,14,0.009955932756650892,0.00995593275665089,0.10721616617905286
14_P_mc143,14,0.0013056960992329036,0.0013056960992329036,0.01763930919642739
14_P_mc144,14,0.006691692508568631,0.006691692508568631,0.0910982670017939
14_P_mc145,14,0.01060878080626734,0.010608780806267341,0.14933508875033846
14_P_mc146,14,0.007507752570589194,0.007507752570589195,0.08224678737508004
14_P_mc147,14,0.010608780806267341,0.010608780806267341,0.21558513163627138
14_P_mc148,14,0.00718132854578097,0.00718132854578097,0.08206410115076801
14_P_mc149,14,0.002284968173657581,0.002284968173657581,0.017205709362429412
14_P_mc150,14,0.005059572384527501,0.005059572384527501,0.03904348694814514
14_P_mc151,14,0.0004896360372123388,0.0004896360372123388,0.009978605142707481
14_P_mc152,14,0.006691692508568631,0.006691692508568631,0.08550862144499179
14_P_mc153,14,0.00277460421086992,0.00277460421086992,0.020734718254850522
14_P_mc154,14,0.006691692508568631,0.006691692508568631,0.11962681335667692
14_P_mc155,14,0.0016321201240411295,0.0016321201240411295,0.029055806345555105
14_P_mc156,14,0.00016321201240411296,0.00016321201240411296,0.005389153603315708
14_P_mc157,14,0.0003264240248082259,0.0003264240248082259,0.007895134428923882
14_P_mc158,14,0.008487024645013871,0.008487024645013873,0.08777095670960466
14_P_mc159,14,0.0004896360372123388,0.0004896360372123388,0.009176384148654767
14_P_mc160,14,0.010282356781459116,0.010282356781459116,0.12939605882445454
14_P_mc161,14,0.0009792720744246776,0.0009792720744246776,0.014429156224609246
14_P_mc162,14,0.007997388607801532,0.007997388607801534,0.08059433834662919
14_P_mc163,14,0.00016321201240411296,0.00016321201240411296,0.002197769557905895
14_P_mc164,14,0.004406724334911049,0.004406724334911049,0.039859974360779
14_P_mc165,14,0.0017953321364452424,0.0017953321364452424,0.03068533912257451
14_P_mc166,14,0.007670964582993308,0.007670964582993308,0.11505952523331259
14_P_mc167,14,0.004733148359719275,0.004733148359719276,0.09811774408818245
14_P_mc168,14,0.0026113921984658064,0.0026113921984658073,0.03917288721741986
14_P_mc169,14,0.004406724334911049,0.004406724334911049,0.03527246557933701
14_P_mc170,14,0.00718132854578097,0.00718132854578097,0.08453875527699159
14_P_mc171,14,0.0003264240248082259,0.0003264240248082259,0.007428876098447024
14_P_mc172,14,0.007344540558185082,0.0073445405581850825,0.14121525735106097
14_P_mc173,14,0.004080300310102824,0.004080300310102824,0.07065969226198406
14_P_mc174,14,0.0008160600620205648,0.0008160600620205648,0.012878606668534251
14_P_mc175,14,0.0013056960992329036,0.0013056960992329036,0.01686531642127698
14_P_mc176,14,0.004896360372123388,0.004896360372123388,0.04201720749880548
14_P_mc177,14,0.009139872694630324,0.009139872694630324,0.11981178813894369
14_P_mc178,14,0.0003264240248082259,0.0003264240248082259,0.006571149983751068
14_P_mc179,14,0.0037538762852945976,0.0037538762852945976,0.05375720595017699
14_P_mc180,14,0.0003264240248082259,0.0003264240248082259,0.006153625899787755
14_P_mc181,14,0.0021217561612534683,0.0021217561612534683,0.02383254479296962
14_P_mc182,14,0.003590664272890485,0.003590664272890485,0.0828825138416731
14_P_mc183,14,0.004080300310102824,0.004080300310102824,0.03417109377463976
14_P_mc184,14,0.003590664272890485,0.003590664272890485,0.074191119777377
14_P_mc185,14,0.0021217561612534683,0.0021217561612534683,0.02358284878892245
14_P_mc186,14,0.00391708829769871,0.00391708829769871,0.04240950099057209
14_P_mc187,14,0.00016321201240411296,0.00016321201240411296,0.002251057949862472
14_P_mc188,14,0.0073445405581850825,0.0073445405581850825,0.08239840312021691
14_P_mc189,14,0.00554920842173984,0.00554920842173984,0.05993494530947848
14_P_mc190,14,0.004243512322506936,0.004243512322506937,0.06866560954051702
14_P_mc191,14,0.0026113921984658077,0.0026113921984658073,0.05014695623457688
14_P_mc192,14,0.004080300310102824,0.004080300310102824,0.05812399957851176
14_P_mc193,14,0.005222784396931614,0.005222784396931615,0.10495534762907587
14_P_mc194,14,0.0042435123225069375,0.004243512322506937,0.03607740682735321
14_P_mc195,14,0.005549208421739839,0.00554920842173984,0.0773165440591552
14_P_mc196,14,0.001958544148849355,0.001958544148849355,0.040303211531505456
14_P_mc197,14,0.005059572384527501,0.005059572384527501,0.07789105131586088
14_P_mc198,14,0.0068549045209727434,0.0068549045209727434,0.1399782915874052
14_P_mc199,14,0.00783417659539742,0.00783417659539742,0.08336883486154502
14_P_mc200,14,0.007997388607801534,0.007997388607801534,0.09737835916880827
14_P_mc201,14,0.0037538762852945976,0.0037538762852945976,0.0435670880486838
14_P_mc202,14,0.00718132854578097,0.00718132854578097,0.08337485146557659
14_P_mc203,14,0.006365268483760405,0.0063652684837604044,0.08705489323623333
19_P_mc000,19,0.0486815415821501,0.0486815415821501,0.6253718213875751
19_P_mc001,19,0.07707910750507099,0.07707910750507099,1.1058177442470558
19_P_mc002,19,0.08113590263691683,0.08113590263691683,0.7837409767685583
19_P_mc003,19,0.034482758620689655,0.034482758620689655,0.4525310884718734
19_P_mc004,19,0.06896551724137931,0.06896551724137931,1.7070107518434026
19_P_mc005,19,0.05476673427991886,0.05476673427991886,0.8719711138900936
19_P_mc006,19,0.018255578093306288,0.018255578093306288,0.44008777219552986
19_P_mc007,19,0.11156186612576065,0.11156186612576065,1.8994843088054583
19_P_mc008,19,0.056795131845841784,0.056795131845841784,0.7432991829006468
19_P_mc009,19,0.06490872210953347,0.06490872210953347,0.8033609736347297
19_P_mc010,19,0.07505070993914807,0.07505070993914807,1.3893442010478245
19_P_mc011,19,0.05476673427991886,0.05476673427991886,0.7593125529922631
19_P_mc012,19,0.07910750507099391,0.07910750507099391,1.0301260957917924
19_P_mc013,19,0.034482758620689655,0.034482758620689655,1.2126504939832836
19_P_mc014,19,0.060851926977687626,0.060851926977687626,0.7531887856046855
19_P_mc015,19,0.07910750507099391,0.07910750507099391,2.0195207248863385
20_P_mc000,20,0.007682119205298013,0.007682119205298013,0.07754619583474198
20_P_mc001,20,0.013774834437086093,0.013774834437086093,0.3398867275698561
20_P_mc002,20,0.003708609271523179,0.003708609271523179,0.03709854267810195
20_P_mc003,20,0.012450331125827815,0.012450331125827815,0.1412811089540294
20_P_mc004,20,0.0023841059602649007,0.0023841059602649007,0.06235529463364857
20_P_mc005,20,0.015629139072847686,0.015629139072847683,0.3128235101480102
20_P_mc006,20,0.01112582781456954,0.011125827814569536,0.19827170454171666
20_P_mc007,20,0.005562913907284768,0.005562913907284768,0.16103920140777975
20_P_mc008,20,0.015099337748344367,0.015099337748344372,0.30617283796270856
20_P_mc009,20,0.003443708609271523,0.003443708609271523,0.0587414997876487
20_P_mc010,20,0.00423841059602649,0.00423841059602649,0.05721539891407169
20_P_mc011,20,0.004503311258278146,0.004503311258278146,0.04276684343484638
20_P_mc012,20,0.005033112582781457,0.005033112582781457,0.08192256161972303
20_P_mc013,20,0.0026490066225165563,0.0026490066225165563,0.07314983376716876
20_P_mc014,20,0.003973509933774834,0.003973509933774834,0.09035665225793613
20_P_mc015,20,0.01562913907284768,0.015629139072847683,0.3431970391328825
20_P_mc016,20,0.014304635761589402,0.014304635761589404,0.30614841044134444
20_P_mc017,20,0.012980132450331125,0.012980132450331127,0.13545559140417704
20_P_mc018,20,0.004503311258278146,0.004503311258278146,0.07964325301802892
20_P_mc019,20,0.008211920529801325,0.008211920529801325,0.12901881368981624
20_P_mc020,20,0.009006622516556293,0.009006622516556291,0.22347919933942248
20_P_mc021,20,0.003973509933774834,0.003973509933774834,0.04485841486918808
20_P_mc022,20,0.003443708609271523,0.003443708609271523,0.11026765718662473
20_P_mc023,20,0.009006622516556295,0.009006622516556291,0.18752654500056662
20_P_mc024,20,0.010066225165562912,0.010066225165562914,0.12900182241855995
20_P_mc025,20,0.004503311258278146,0.004503311258278146,0.11707694888120024
20_P_mc026,20,0.012450331125827817,0.012450331125827815,0.17077855779847792
20_P_mc027,20,0.006357615894039735,0.006357615894039735,0.10516965396988902
20_P_mc028,20,0.006887417218543046,0.006887417218543046,0.10898999431762514
20_P_mc029,20,0.004768211920529801,0.004768211920529801,0.04225354900713351
20_P_mc030,20,0.007682119205298013,0.007682119205298013,0.14441372721364548
20_P_mc031,20,0.011655629139072846,0.011655629139072848,0.27109899504403107
20_P_mc032,20,0.004768211920529801,0.004768211920529801,0.12303024734024652
20_P_mc033,20,0.005562913907284768,0.005562913907284768,0.10463356741866268
20_P_mc034,20,0.004768211920529801,0.004768211920529801,0.04931963210965985
20_P_mc035,20,0.009536423841059604,0.009536423841059603,0.11676235919429828
20_P_mc036,20,0.004768211920529801,0.004768211920529801,0.05554037068245333
20_P_mc037,20,0.007417218543046358,0.007417218543046358,0.11026307411947298
20_P_mc038,20,0.005033112582781415,0.005033112582781457,0.13728681959375472
20_P_mc039,20,0.004503311258278146,0.004503311258278146,0.07647935978688752
20_P_mc040,20,0.015629139072847686,0.015629139072847683,0.25967800842254624
20_P_mc041,20,0.011390728476821188,0.011390728476821193,0.17429807861641358
20_P_mc042,20,0.0031788079470198675,0.0031788079470198675,0.08301124882478962
20_P_mc043,20,0.00423841059602649,0.00423841059602649,0.08149554346621452
20_P_mc044,20,0.011125827814569533,0.011125827814569536,0.22533308615653305
20_P_mc045,20,0.003708609271523179,0.003708609271523179,0.06572169511790782
20_P_mc046,20,0.00423841059602649,0.00423841059602649,0.04714313742743285
20_P_mc047,20,0.004768211920529801,0.004768211920529801,0.1238498176280032
20_P_mc048,20,0.01271523178807947,0.01271523178807947,0.24501374779977977
20_P_mc049,20,0.008741721854304633,0.008741721854304637,0.22104621284231635
20_P_mc050,20,0.010860927152317883,0.010860927152317882,0.24757287942582232
