,selection_frequency
IL1R2,0.002857142857142857
CCDC150,0.002857142857142857
SYN2,0.002857142857142857
LRRC63,0.002857142857142857
RGS3,0.002857142857142857
EPHA5,0.002857142857142857
TCTEX1D1,0.002857142857142857
COL23A1,0.002857142857142857
LMCD1,0.002857142857142857
STARD4,0.002857142857142857
RP5-1198O20.4,0.002857142857142857
TBC1D10A,0.002857142857142857
LINC00632,0.002857142857142857
PTPRT,0.002857142857142857
EMP1,0.002857142857142857
RPS28,0.002857142857142857
SVIP,0.002857142857142857
ME1,0.002857142857142857
RALYL,0.002857142857142857
CTB-91J4.1,0.002857142857142857
HEXA,0.002857142857142857
PTGER4,0.002857142857142857
SOX4,0.002857142857142857
LL22NC03-75H12.2,0.002857142857142857
ARL17B,0.002380952380952381
FABP7,0.002380952380952381
FERMT1,0.002380952380952381
EYA1,0.002380952380952381
MXRA7,0.002380952380952381
IFITM3,0.002380952380952381
FBN2,0.002380952380952381
AC010084.1,0.002380952380952381
BRIP1,0.002380952380952381
CECR7,0.002380952380952381
FRMD3,0.002380952380952381
COL25A1,0.002380952380952381
KMT5A,0.002380952380952381
CACNG2,0.002380952380952381
HES4,0.002380952380952381
RPS13,0.002380952380952381
ID3,0.002380952380952381
TRPC4,0.002380952380952381
RP11-386I14.4,0.002380952380952381
PAFAH1B3,0.002380952380952381
RPS15A,0.002380952380952381
SNED1,0.002380952380952381
COL18A1,0.002380952380952381
RP11-315A16.1,0.002380952380952381
HSPE1-MOB4,0.002380952380952381
NOS1,0.002380952380952381
MIR219A2,0.002380952380952381
GPC5,0.002380952380952381
LINC00698,0.002380952380952381
RP11-356I2.4,0.002380952380952381
KCNQ1,0.002380952380952381
RP11-115J23.1,0.002380952380952381
SMAD9,0.002380952380952381
CHRNA9,0.002380952380952381
AC092657.2,0.002380952380952381
LINC01094,0.002380952380952381
IGFBP5,0.002380952380952381
TNFSF8,0.002380952380952381
MMP28,0.002380952380952381
PLD1,0.002380952380952381
TCP1,0.002380952380952381
TIMP3,0.002380952380952381
HIST1H4C,0.002380952380952381
PAWR,0.002380952380952381
SGK1,0.002380952380952381
E2F7,0.002380952380952381
SLC26A7,0.002380952380952381
CDC25C,0.002380952380952381
C1orf233,0.0019047619047619048
RFTN1,0.0019047619047619048
DLGAP1,0.0019047619047619048
ADGRL4,0.0019047619047619048
CLDN22,0.0019047619047619048
DOCK5,0.0019047619047619048
LINC00355,0.0019047619047619048
NXPH2,0.0019047619047619048
RP1-148H17.1,0.0019047619047619048
CACYBP,0.0019047619047619048
EDN1,0.0019047619047619048
SAMD12,0.0019047619047619048
DOK6,0.0019047619047619048
SYNJ2,0.0019047619047619048
TGFBR2,0.0019047619047619048
