,selection_frequency
PLOD2,0.0004761904761904762
GPR17,0.0004761904761904762
RP11-400N13.3,0.0004761904761904762
LEMD1,0.0004761904761904762
PLD5,0.0004761904761904762
FLJ33581,0.0004761904761904762
VEGFA,0.0004761904761904762
RP11-1055B8.3,0.0004761904761904762
NID2,0.0004761904761904762
DPYD,0.0004761904761904762
CTGF,0.0004761904761904762
SMC4,0.0004761904761904762
CDH7,0.0004761904761904762
TPRX1,0.0004761904761904762
FGF12,0.0004761904761904762
C8orf34,0.0004761904761904762
ANGPT1,0.0004761904761904762
FTL,0.0004761904761904762
SIM1,0.0004761904761904762
FITM1,0.0004761904761904762
GCH1,0.0004761904761904762
NEURL1B,0.0004761904761904762
AC007682.1,0.0004761904761904762
